ID,answer
BC_B_J_20230312,285.4449768
BC_B_J_20230313,2501.8479
BC_B_J_20230314,2343.619141
BC_B_J_20230315,2423.887207
BC_B_J_20230316,2423.20752
BC_B_J_20230317,2502.919678
BC_B_J_20230318,3018.524414
BC_B_J_20230319,112.4169998
BC_B_J_20230320,2727.312988
BC_B_J_20230321,2521.515625
BC_B_J_20230322,2429.576416
BC_B_J_20230323,2523.799316
BC_B_J_20230324,2369.539063
BC_B_J_20230325,2741.864746
BC_B_J_20230326,9.927051544
BC_B_J_20230327,2659.675293
BC_B_J_20230328,2873.662598
BC_B_J_20230329,2479.416992
BC_B_J_20230330,3152.076416
BC_B_J_20230331,2850.213379
BC_B_S_20230304,761.689209
BC_B_S_20230305,0
BC_B_S_20230306,1011.000549
BC_B_S_20230307,632.4366455
BC_B_S_20230308,0
BC_B_S_20230309,139.6653748
BC_B_S_20230310,0.347073942
BC_B_S_20230311,650.260498
BC_B_S_20230312,0
BC_B_S_20230313,771.8774414
BC_B_S_20230314,52.67879486
BC_B_S_20230315,19.17548943
BC_B_S_20230316,219.8996277
BC_B_S_20230317,219.4626923
BC_B_S_20230318,909.5995483
BC_B_S_20230319,0
BC_B_S_20230320,1200.598877
BC_B_S_20230321,0
BC_B_S_20230322,0
BC_B_S_20230323,228.3807373
BC_B_S_20230324,145.270874
BC_B_S_20230325,560.2409058
BC_B_S_20230326,0
BC_B_S_20230327,60.24268341
BC_B_S_20230328,0
BC_B_S_20230329,0
BC_B_S_20230330,536.2724609
BC_B_S_20230331,442.2140198
BC_C_J_20230304,1798.859131
BC_C_J_20230305,166.3201141
BC_C_J_20230306,1837.412476
BC_C_J_20230307,1918.522827
BC_C_J_20230308,2113.641113
BC_C_J_20230309,1896.551147
BC_C_J_20230310,2677.655518
BC_C_J_20230311,2469.628418
BC_C_J_20230312,0
BC_C_J_20230313,1367.745972
BC_C_J_20230314,1521.143066
BC_C_J_20230315,1532.113647
BC_C_J_20230316,1494.323975
BC_C_J_20230317,2213.505615
BC_C_J_20230318,2076.839111
BC_C_J_20230319,37.65670013
BC_C_J_20230320,1944.551758
BC_C_J_20230321,2080.972656
BC_C_J_20230322,1679.347412
BC_C_J_20230323,1865.175781
BC_C_J_20230324,2036.68103
BC_C_J_20230325,1520.144043
BC_C_J_20230326,0
BC_C_J_20230327,1808.260742
BC_C_J_20230328,2360.577637
BC_C_J_20230329,2229.52417
BC_C_J_20230330,2446.854736
BC_C_J_20230331,1733.734253
BC_C_S_20230304,0
BC_C_S_20230305,0
BC_C_S_20230306,0
BC_C_S_20230307,0
BC_C_S_20230308,0
BC_C_S_20230309,0
BC_C_S_20230310,0
BC_C_S_20230311,167.2838287
BC_C_S_20230312,0
BC_C_S_20230313,0
BC_C_S_20230314,0
BC_C_S_20230315,0
BC_C_S_20230316,0
BC_C_S_20230317,0
BC_C_S_20230318,192.7898865
BC_C_S_20230319,0
BC_C_S_20230320,22.56621742
BC_C_S_20230321,0
BC_C_S_20230322,0
BC_C_S_20230323,0
BC_C_S_20230324,0
BC_C_S_20230325,0
BC_C_S_20230326,0
BC_C_S_20230327,0
BC_C_S_20230328,0
BC_C_S_20230329,0
BC_C_S_20230330,0
BC_C_S_20230331,0
BC_D_J_20230304,3132.765869
BC_D_J_20230305,241.8145447
BC_D_J_20230306,2378.047852
BC_D_J_20230307,2445.441406
BC_D_J_20230308,2592.344727
BC_D_J_20230309,2623.690674
BC_D_J_20230310,2439.319336
BC_D_J_20230311,2950.07251
BC_D_J_20230312,0
BC_D_J_20230313,2130.596924
BC_D_J_20230314,2162.307861
BC_D_J_20230315,2208.474121
BC_D_J_20230316,2105.510742
BC_D_J_20230317,2411.272217
BC_D_J_20230318,2909.145264
BC_D_J_20230319,0
BC_D_J_20230320,2505.022461
BC_D_J_20230321,2733.34375
BC_D_J_20230322,2602.536621
BC_D_J_20230323,2822.081787
BC_D_J_20230324,2683.927002
BC_D_J_20230325,3379.08667
BC_D_J_20230326,0
BC_D_J_20230327,2996.906006
BC_D_J_20230328,3340.601318
BC_D_J_20230329,3597.71167
BC_D_J_20230330,3736.550781
BC_D_J_20230331,2985.390625
BC_E_J_20230304,3105.345947
BC_E_J_20230305,168.0643921
BC_E_J_20230306,2388.257324
BC_E_J_20230307,2422.497559
BC_E_J_20230308,2505.979248
BC_E_J_20230309,2499.79541
BC_E_J_20230310,2605.148438
BC_E_J_20230311,3064.945313
BC_E_J_20230312,79.04511261
BC_E_J_20230313,2076.712891
BC_E_J_20230314,2235.7146
BC_E_J_20230315,2047.804321
BC_E_J_20230316,1996.716553
BC_E_J_20230317,2131.271973
BC_E_J_20230318,2732.861572
BC_E_J_20230319,0
BC_E_J_20230320,2507.481445
BC_E_J_20230321,2686.752686
BC_E_J_20230322,2482.537842
BC_E_J_20230323,2557.354248
BC_E_J_20230324,2611.823486
BC_E_J_20230325,3528.289551
BC_E_J_20230326,161.2978058
BC_E_J_20230327,2902.14502
BC_E_J_20230328,3535.87085
BC_E_J_20230329,3220.642334
BC_E_J_20230330,3734.475342
BC_E_J_20230331,3326.948486
BC_E_S_20230304,2934.9375
BC_E_S_20230305,10.34592915
BC_E_S_20230306,2602.615723
BC_E_S_20230307,2379.643311
BC_E_S_20230308,2530.627197
BC_E_S_20230309,2172.875
BC_E_S_20230310,2209.198242
BC_E_S_20230311,2801.904785
BC_E_S_20230312,0
BC_E_S_20230313,2253.467041
BC_E_S_20230314,2264.482422
BC_E_S_20230315,2494.2854
BC_E_S_20230316,2042.887817
BC_E_S_20230317,1902.933472
BC_E_S_20230318,2723.200684
BC_E_S_20230319,70.27796173
BC_E_S_20230320,2692.687256
BC_E_S_20230321,2331.3479
BC_E_S_20230322,2741.446289
BC_E_S_20230323,2325.360107
BC_E_S_20230324,1916.125854
BC_E_S_20230325,3192.611572
BC_E_S_20230326,0
BC_E_S_20230327,2672.101563
BC_E_S_20230328,2801.360107
BC_E_S_20230329,2651.93335
BC_E_S_20230330,3011.151367
BC_E_S_20230331,3063.740723
CB_F_J_20230304,894.4901123
CB_F_J_20230305,132.3888245
CB_F_J_20230306,767.1774292
CB_F_J_20230307,739.1393433
CB_F_J_20230308,954.4820557
CB_F_J_20230309,757.5090332
CB_F_J_20230310,819.3861084
CB_F_J_20230311,858.3851318
CB_F_J_20230312,81.66664124
CB_F_J_20230313,913.5285645
CB_F_J_20230314,917.4671021
CB_F_J_20230315,913.6530762
CB_F_J_20230316,889.8242798
CB_F_J_20230317,823.0457764
CB_F_J_20230318,939.1821289
CB_F_J_20230319,104.3880234
CB_F_J_20230320,960.1193237
CB_F_J_20230321,893.7350464
CB_F_J_20230322,803.6287842
CB_F_J_20230323,654.0942383
CB_F_J_20230324,667.3622437
CB_F_J_20230325,736.0797729
CB_F_J_20230326,15.90827847
CB_F_J_20230327,560.053894
CB_F_J_20230328,714.1923218
CB_F_J_20230329,726.9281616
CB_F_J_20230330,690.8276978
CB_F_J_20230331,761.7126465
RD_F_J_20230304,592.5635376
RD_F_J_20230305,139.3901825
RD_F_J_20230306,508.8590698
RD_F_J_20230307,401.1726685
RD_F_J_20230308,392.2887268
RD_F_J_20230309,462.9628296
RD_F_J_20230310,437.4410706
RD_F_J_20230311,482.780365
RD_F_J_20230312,131.7518311
RD_F_J_20230313,489.3206482
RD_F_J_20230314,555.6621094
RD_F_J_20230315,555.8248291
RD_F_J_20230316,628.486145
RD_F_J_20230317,418.9007263
RD_F_J_20230318,415.958374
RD_F_J_20230319,38.00481415
RD_F_J_20230320,498.1468811
RD_F_J_20230321,585.3045044
RD_F_J_20230322,517.8852539
RD_F_J_20230323,508.4443665
RD_F_J_20230324,390.6668396
RD_F_J_20230325,476.2000122
RD_F_J_20230326,59.94904709
RD_F_J_20230327,463.1191101
RD_F_J_20230328,691.0149536
RD_F_J_20230329,517.8145142
RD_F_J_20230330,563.3146973
RD_F_J_20230331,481.6688538
